date;Industry_Ad_Type;Program_Name;Intentionality
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Maui Five Ten;0.418
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Rescue Squad;0.425
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Rescue Squad;0.425
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Family Fraud;0.007
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;I Love Betty;-0.089
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;I Love Betty;-0.089
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;My First Home;0.594
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;The Young and the Reckless;0.015
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;The Young and the Reckless;0.015
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;The Evening Show;0.604
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Tonight Tonight;0.08
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Tonight Tonight;0.08
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Late Hours;0.083
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Nightly News Stories;0.155
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Nightly News Stories;0.155
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Fix and Flip;0.036
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Fix and Flip;0.036
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Daybreak Dish;0.074
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Portable Homes;-0.078
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Portable Homes;-0.078
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Sister Home Sellers;0.398
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Sister Home Sellers;0.398
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;New Gal;-0.089
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;New Gal;-0.089
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Planet Hypothesis;0.22
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Planet Hypothesis;0.22
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;ER Drama;0.601
11.30.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;ER Drama;0.601
12.07.2023;Healthy Fast Food Chain;Together Forever;0.01
12.07.2023;Healthy Fast Food Chain;Waltzing with the Famous;0.406
12.07.2023;Healthy Fast Food Chain;Waltzing with the Famous;0.406
12.07.2023;Healthy Fast Food Chain;Orlando Vice;0.264
12.07.2023;Healthy Fast Food Chain;Orlando Vice;0.264
12.07.2023;Healthy Fast Food Chain;Maui Five Ten;0.418
12.07.2023;Healthy Fast Food Chain;Maui Five Ten;0.418
12.07.2023;Healthy Fast Food Chain;The Evening Show;0.604
12.07.2023;Healthy Fast Food Chain;The Evening Show;0.604
12.07.2023;Healthy Fast Food Chain;Tonight Tonight;0.08
12.07.2023;Healthy Fast Food Chain;Tonight Tonight;0.08
12.07.2023;Healthy Fast Food Chain;Nightly News Stories;0.155
12.07.2023;Healthy Fast Food Chain;Nightly News Stories;0.155
12.07.2023;Healthy Fast Food Chain;Fix and Flip;0.036
12.07.2023;Healthy Fast Food Chain;Fix and Flip;0.036
12.07.2023;Healthy Fast Food Chain;Portable Homes;-0.078
12.07.2023;Healthy Fast Food Chain;Sister Home Sellers;0.398
12.07.2023;Healthy Fast Food Chain;New Gal;-0.089
12.07.2023;Healthy Fast Food Chain;New Gal;-0.089
12.07.2023;Healthy Fast Food Chain;Planet Hypothesis;0.22
12.07.2023;Healthy Fast Food Chain;Planet Hypothesis;0.22
12.07.2023;Healthy Fast Food Chain;ER Drama;0.601
12.07.2023;Home Cleaning Product;Waltzing with the Famous;0.406
12.07.2023;Home Cleaning Product;Cannot Fool Me;0.155
12.07.2023;Home Cleaning Product;Orlando Vice;0.264
12.07.2023;Home Cleaning Product;Orlando Vice;0.264
12.07.2023;Home Cleaning Product;Maui Five Ten;0.418
12.07.2023;Home Cleaning Product;I Love Betty;-0.089
12.07.2023;Home Cleaning Product;The Evening Show;0.604
12.07.2023;Home Cleaning Product;Late Hours;0.083
12.07.2023;Home Cleaning Product;Nightly News Stories;0.155
12.07.2023;Home Cleaning Product;Fix and Flip;0.036
12.07.2023;Home Cleaning Product;Fix and Flip;0.036
12.07.2023;Home Cleaning Product;New Gal;-0.089
12.07.2023;Home Cleaning Product;Planet Hypothesis;0.22
12.07.2023;Online Dating Site;Orlando Vice;0.264
12.07.2023;Online Dating Site;I Love Betty;-0.089
12.07.2023;Online Dating Site;Planet Hypothesis;0.22
12.07.2023;Popular Soft Drink;Fix and Flip;0.036
12.07.2023;Popular Soft Drink;Sister Home Sellers;0.398
12.07.2023;Retail Big Box Store;Together Forever;0.01
12.07.2023;Retail Big Box Store;Waltzing with the Famous;0.406
12.07.2023;Retail Big Box Store;Cannot Fool Me;0.155
12.07.2023;Retail Big Box Store;Cannot Fool Me;0.155
12.07.2023;Retail Big Box Store;Maui Five Ten;0.418
12.07.2023;Retail Big Box Store;The Young and the Reckless;0.015
12.07.2023;Retail Big Box Store;Tonight Tonight;0.08
12.07.2023;Retail Big Box Store;Late Hours;0.083
12.07.2023;Retail Big Box Store;Nightly News Stories;0.155
12.07.2023;Retail Big Box Store;Fix and Flip;0.036
12.07.2023;Retail Big Box Store;Fix and Flip;0.036
12.07.2023;Retail Big Box Store;Sister Home Sellers;0.398
12.07.2023;Retail Big Box Store;Sister Home Sellers;0.398
12.07.2023;Retail Big Box Store;New Gal;-0.089
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;See and Sold;0.353
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;See and Sold;0.353
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Together Forever;0.01
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Waltzing with the Famous;0.406
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Cannot Fool Me;0.155
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Cannot Fool Me;0.155
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Orlando Vice;0.264
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Maui Five Ten;0.418
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Maui Five Ten;0.418
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Rescue Squad;0.425
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Rescue Squad;0.425
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Family Fraud;0.007
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;I Love Betty;-0.089
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;I Love Betty;-0.089
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Weird Flavors;0.489
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Weird Flavors;0.489
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;The Young and the Reckless;0.015
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;The Young and the Reckless;0.015
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;The Evening Show;0.604
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Tonight Tonight;0.08
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Late Hours;0.083
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Nightly News Stories;0.155
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Fix and Flip;0.036
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Fix and Flip;0.036
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Portable Homes;-0.078
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Portable Homes;-0.078
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Sister Home Sellers;0.398
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Sister Home Sellers;0.398
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;New Gal;-0.089
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;New Gal;-0.089
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Planet Hypothesis;0.22
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;ER Drama;0.601
12.07.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;ER Drama;0.601
12.14.2023;Healthy Fast Food Chain;Together Forever;0.01
12.14.2023;Healthy Fast Food Chain;Waltzing with the Famous;0.406
12.14.2023;Healthy Fast Food Chain;Waltzing with the Famous;0.406
12.14.2023;Healthy Fast Food Chain;Cannot Fool Me;0.155
12.14.2023;Healthy Fast Food Chain;Orlando Vice;0.264
12.14.2023;Healthy Fast Food Chain;Orlando Vice;0.264
12.14.2023;Healthy Fast Food Chain;Maui Five Ten;0.418
12.14.2023;Healthy Fast Food Chain;Maui Five Ten;0.418
12.14.2023;Healthy Fast Food Chain;Tonight Tonight;0.08
12.14.2023;Healthy Fast Food Chain;Tonight Tonight;0.08
12.14.2023;Healthy Fast Food Chain;Nightly News Stories;0.155
12.14.2023;Healthy Fast Food Chain;Nightly News Stories;0.155
12.14.2023;Healthy Fast Food Chain;Fix and Flip;0.036
12.14.2023;Healthy Fast Food Chain;Fix and Flip;0.036
12.14.2023;Healthy Fast Food Chain;Portable Homes;-0.078
12.14.2023;Healthy Fast Food Chain;Sister Home Sellers;0.398
12.14.2023;Healthy Fast Food Chain;Sister Home Sellers;0.398
12.14.2023;Healthy Fast Food Chain;New Gal;-0.089
12.14.2023;Healthy Fast Food Chain;New Gal;-0.089
12.14.2023;Healthy Fast Food Chain;Planet Hypothesis;0.22
12.14.2023;Healthy Fast Food Chain;Planet Hypothesis;0.22
12.14.2023;Healthy Fast Food Chain;ER Drama;0.601
12.14.2023;Home Cleaning Product;Cannot Fool Me;0.155
12.14.2023;Home Cleaning Product;Maui Five Ten;0.418
12.14.2023;Home Cleaning Product;Late Hours;0.083
12.14.2023;Home Cleaning Product;Late Hours;0.083
12.14.2023;Home Cleaning Product;Nightly News Stories;0.155
12.14.2023;Home Cleaning Product;Fix and Flip;0.036
12.14.2023;Home Cleaning Product;Portable Homes;-0.078
12.14.2023;Home Cleaning Product;New Gal;-0.089
12.14.2023;Home Cleaning Product;Planet Hypothesis;0.22
12.14.2023;Online Dating Site;New Gal;-0.089
12.14.2023;Popular Soft Drink;Sister Home Sellers;0.398
12.14.2023;Retail Big Box Store;Together Forever;0.01
12.14.2023;Retail Big Box Store;Waltzing with the Famous;0.406
12.14.2023;Retail Big Box Store;Cannot Fool Me;0.155
12.14.2023;Retail Big Box Store;Maui Five Ten;0.418
12.14.2023;Retail Big Box Store;Maui Five Ten;0.418
12.14.2023;Retail Big Box Store;Rescue Squad;0.425
12.14.2023;Retail Big Box Store;Family Fraud;0.007
12.14.2023;Retail Big Box Store;The Young and the Reckless;0.015
12.14.2023;Retail Big Box Store;Tonight Tonight;0.08
12.14.2023;Retail Big Box Store;Late Hours;0.083
12.14.2023;Retail Big Box Store;Late Hours;0.083
12.14.2023;Retail Big Box Store;Nightly News Stories;0.155
12.14.2023;Retail Big Box Store;Nightly News Stories;0.155
12.14.2023;Retail Big Box Store;Fix and Flip;0.036
12.14.2023;Retail Big Box Store;Fix and Flip;0.036
12.14.2023;Retail Big Box Store;Sister Home Sellers;0.398
12.14.2023;Retail Big Box Store;Sister Home Sellers;0.398
12.14.2023;Retail Big Box Store;Planet Hypothesis;0.22
12.14.2023;Retail Big Box Store;ER Drama;0.601
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Together Forever;0.01
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Cannot Fool Me;0.155
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Cannot Fool Me;0.155
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Orlando Vice;0.264
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Orlando Vice;0.264
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Maui Five Ten;0.418
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Rescue Squad;0.425
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Family Fraud;0.007
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;I Love Betty;-0.089
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;I Love Betty;-0.089
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;The Young and the Reckless;0.015
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;The Young and the Reckless;0.015
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Tonight Tonight;0.08
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Nightly News Stories;0.155
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Nightly News Stories;0.155
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Fix and Flip;0.036
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Fix and Flip;0.036
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Daybreak Dish;0.074
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Portable Homes;-0.078
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Portable Homes;-0.078
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Sister Home Sellers;0.398
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Sister Home Sellers;0.398
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;New Gal;-0.089
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;New Gal;-0.089
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Planet Hypothesis;0.22
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Planet Hypothesis;0.22
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;ER Drama;0.601
12.14.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;ER Drama;0.601
12.21.2023;Healthy Fast Food Chain;Waltzing with the Famous;0.406
12.21.2023;Healthy Fast Food Chain;Waltzing with the Famous;0.406
12.21.2023;Healthy Fast Food Chain;Orlando Vice;0.264
12.21.2023;Healthy Fast Food Chain;Orlando Vice;0.264
12.21.2023;Healthy Fast Food Chain;Maui Five Ten;0.418
12.21.2023;Healthy Fast Food Chain;Maui Five Ten;0.418
12.21.2023;Healthy Fast Food Chain;Tonight Tonight;0.08
12.21.2023;Healthy Fast Food Chain;Nightly News Stories;0.155
12.21.2023;Healthy Fast Food Chain;Nightly News Stories;0.155
12.21.2023;Healthy Fast Food Chain;Fix and Flip;0.036
12.21.2023;Healthy Fast Food Chain;Fix and Flip;0.036
12.21.2023;Healthy Fast Food Chain;Daybreak Dish;0.074
12.21.2023;Healthy Fast Food Chain;Sister Home Sellers;0.398
12.21.2023;Healthy Fast Food Chain;New Gal;-0.089
12.21.2023;Healthy Fast Food Chain;New Gal;-0.089
12.21.2023;Healthy Fast Food Chain;Planet Hypothesis;0.22
12.21.2023;Healthy Fast Food Chain;Planet Hypothesis;0.22
12.21.2023;Home Cleaning Product;Waltzing with the Famous;0.406
12.21.2023;Home Cleaning Product;Cannot Fool Me;0.155
12.21.2023;Home Cleaning Product;Orlando Vice;0.264
12.21.2023;Home Cleaning Product;Maui Five Ten;0.418
12.21.2023;Home Cleaning Product;I Love Betty;-0.089
12.21.2023;Home Cleaning Product;Late Hours;0.083
12.21.2023;Home Cleaning Product;Nightly News Stories;0.155
12.21.2023;Home Cleaning Product;Fix and Flip;0.036
12.21.2023;Home Cleaning Product;Daybreak Dish;0.074
12.21.2023;Home Cleaning Product;Portable Homes;-0.078
12.21.2023;Home Cleaning Product;New Gal;-0.089
12.21.2023;Home Cleaning Product;Planet Hypothesis;0.22
12.21.2023;Home Cleaning Product;Planet Hypothesis;0.22
12.21.2023;Online Dating Site;New Gal;-0.089
12.21.2023;Popular Soft Drink;Sister Home Sellers;0.398
12.21.2023;Retail Big Box Store;Together Forever;0.01
12.21.2023;Retail Big Box Store;Waltzing with the Famous;0.406
12.21.2023;Retail Big Box Store;Waltzing with the Famous;0.406
12.21.2023;Retail Big Box Store;Cannot Fool Me;0.155
12.21.2023;Retail Big Box Store;Orlando Vice;0.264
12.21.2023;Retail Big Box Store;Maui Five Ten;0.418
12.21.2023;Retail Big Box Store;Maui Five Ten;0.418
12.21.2023;Retail Big Box Store;Rescue Squad;0.425
12.21.2023;Retail Big Box Store;Family Fraud;0.007
12.21.2023;Retail Big Box Store;The Young and the Reckless;0.015
12.21.2023;Retail Big Box Store;Tonight Tonight;0.08
12.21.2023;Retail Big Box Store;Late Hours;0.083
12.21.2023;Retail Big Box Store;Late Hours;0.083
12.21.2023;Retail Big Box Store;Nightly News Stories;0.155
12.21.2023;Retail Big Box Store;Fix and Flip;0.036
12.21.2023;Retail Big Box Store;Fix and Flip;0.036
12.21.2023;Retail Big Box Store;Portable Homes;-0.078
12.21.2023;Retail Big Box Store;Sister Home Sellers;0.398
12.21.2023;Retail Big Box Store;Sister Home Sellers;0.398
12.21.2023;Retail Big Box Store;New Gal;-0.089
12.21.2023;Retail Big Box Store;New Gal;-0.089
12.21.2023;Retail Big Box Store;Planet Hypothesis;0.22
12.21.2023;Retail Big Box Store;Planet Hypothesis;0.22
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Together Forever;0.01
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Waltzing with the Famous;0.406
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Cannot Fool Me;0.155
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Cannot Fool Me;0.155
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Orlando Vice;0.264
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Orlando Vice;0.264
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Maui Five Ten;0.418
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Maui Five Ten;0.418
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Rescue Squad;0.425
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Rescue Squad;0.425
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Family Fraud;0.007
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;I Love Betty;-0.089
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;I Love Betty;-0.089
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;The Young and the Reckless;0.015
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;The Young and the Reckless;0.015
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Tonight Tonight;0.08
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Nightly News Stories;0.155
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Nightly News Stories;0.155
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Fix and Flip;0.036
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Fix and Flip;0.036
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Daybreak Dish;0.074
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Daybreak Dish;0.074
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Portable Homes;-0.078
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Portable Homes;-0.078
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Sister Home Sellers;0.398
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Sister Home Sellers;0.398
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;New Gal;-0.089
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;New Gal;-0.089
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Planet Hypothesis;0.22
12.21.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Planet Hypothesis;0.22
12.28.2023;Healthy Fast Food Chain;See and Sold;0.353
12.28.2023;Healthy Fast Food Chain;Maui Five Ten;0.418
12.28.2023;Healthy Fast Food Chain;Tonight Tonight;0.08
12.28.2023;Healthy Fast Food Chain;Nightly News Stories;0.155
12.28.2023;Healthy Fast Food Chain;Fix and Flip;0.036
12.28.2023;Healthy Fast Food Chain;Daybreak Dish;0.074
12.28.2023;Healthy Fast Food Chain;Sister Home Sellers;0.398
12.28.2023;Healthy Fast Food Chain;New Gal;-0.089
12.28.2023;Healthy Fast Food Chain;Planet Hypothesis;0.22
12.28.2023;Retail Big Box Store;Waltzing with the Famous;0.406
12.28.2023;Retail Big Box Store;Cannot Fool Me;0.155
12.28.2023;Retail Big Box Store;Orlando Vice;0.264
12.28.2023;Retail Big Box Store;Maui Five Ten;0.418
12.28.2023;Retail Big Box Store;Maui Five Ten;0.418
12.28.2023;Retail Big Box Store;My First Home;0.594
12.28.2023;Retail Big Box Store;The Young and the Reckless;0.015
12.28.2023;Retail Big Box Store;Late Hours;0.083
12.28.2023;Retail Big Box Store;Nightly News Stories;0.155
12.28.2023;Retail Big Box Store;Fix and Flip;0.036
12.28.2023;Retail Big Box Store;Fix and Flip;0.036
12.28.2023;Retail Big Box Store;Sister Home Sellers;0.398
12.28.2023;Retail Big Box Store;Sister Home Sellers;0.398
12.28.2023;Retail Big Box Store;New Gal;-0.089
12.28.2023;Retail Big Box Store;Planet Hypothesis;0.22
12.28.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;See and Sold;0.353
12.28.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;See and Sold;0.353
12.28.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Together Forever;0.01
12.28.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Waltzing with the Famous;0.406
12.28.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Waltzing with the Famous;0.406
12.28.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Maui Five Ten;0.418
12.28.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;I Love Betty;-0.089
12.28.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;I Love Betty;-0.089
12.28.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;My First Home;0.594
12.28.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Nightly News Stories;0.155
12.28.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Nightly News Stories;0.155
12.28.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Fix and Flip;0.036
12.28.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Daybreak Dish;0.074
12.28.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Daybreak Dish;0.074
12.28.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Portable Homes;-0.078
12.28.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Portable Homes;-0.078
12.28.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Sister Home Sellers;0.398
12.28.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Sister Home Sellers;0.398
12.28.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;Planet Hypothesis;0.22
12.28.2023;Sport Utility VehiHealthy Fast Food Chainle Sales;ER Drama;0.601
01.04.2024;Healthy Fast Food Chain;See and Sold;0.353
01.04.2024;Healthy Fast Food Chain;Waltzing with the Famous;0.406
01.04.2024;Healthy Fast Food Chain;Orlando Vice;0.264
01.04.2024;Healthy Fast Food Chain;Orlando Vice;0.264
01.04.2024;Healthy Fast Food Chain;Maui Five Ten;0.418
01.04.2024;Healthy Fast Food Chain;Food Fantasy in France;0.067
01.04.2024;Healthy Fast Food Chain;Tonight Tonight;0.08
01.04.2024;Healthy Fast Food Chain;Nightly News Stories;0.155
01.04.2024;Healthy Fast Food Chain;Fix and Flip;0.036
01.04.2024;Healthy Fast Food Chain;Fix and Flip;0.036
01.04.2024;Healthy Fast Food Chain;Daybreak Dish;0.074
01.04.2024;Healthy Fast Food Chain;Sister Home Sellers;0.398
01.04.2024;Healthy Fast Food Chain;New Gal;-0.089
01.04.2024;Healthy Fast Food Chain;New Gal;-0.089
01.04.2024;Healthy Fast Food Chain;Planet Hypothesis;0.22
01.04.2024;Healthy Fast Food Chain;Planet Hypothesis;0.22
01.04.2024;Healthy Fast Food Chain;ER Drama;0.601
01.04.2024;Popular Soft Drink;Fix and Flip;0.036
01.04.2024;Popular Soft Drink;Sister Home Sellers;0.398
01.04.2024;Retail Big Box Store;See and Sold;0.353
01.04.2024;Retail Big Box Store;Together Forever;0.01
01.04.2024;Retail Big Box Store;Together Forever;0.01
01.04.2024;Retail Big Box Store;Waltzing with the Famous;0.406
01.04.2024;Retail Big Box Store;Maui Five Ten;0.418
01.04.2024;Retail Big Box Store;Food Fantasy in France;0.067
01.04.2024;Retail Big Box Store;The Young and the Reckless;0.015
01.04.2024;Retail Big Box Store;Tonight Tonight;0.08
01.04.2024;Retail Big Box Store;Late Hours;0.083
01.04.2024;Retail Big Box Store;Nightly News Stories;0.155
01.04.2024;Retail Big Box Store;Fix and Flip;0.036
01.04.2024;Retail Big Box Store;Daybreak Dish;0.074
01.04.2024;Retail Big Box Store;Sister Home Sellers;0.398
01.04.2024;Retail Big Box Store;Planet Hypothesis;0.22
01.04.2024;Retail Big Box Store;Planet Hypothesis;0.22
01.04.2024;Retail Big Box Store;ER Drama;0.601
